query,title,docid,link,rel
V-neck t-shirt,Tanhangguan Men's Traditional Linen Shirts Casual Short Sleeve V Neck T Shirt Loose T-Shirts Summer Tops Blouse,79126,https://www.amazon.com/dp/B07DZZSFLP,5
Bronzer powder,Sephora Collection Bronzer I ❤ Cushion Bronzer 0.176 Oz 02 Medium Tam,8743,https://www.amazon.com/dp/B01GD9Z5VA,4
Liquid eyeliner,"PANA Liquid Push Down Pump Dispenser Empty Bottle with Flip Top Cap (7 Ounce - 1 Bottle, Black (Alcohol))",1192,https://www.amazon.com/dp/B079QBHKC8,1
Cardigan sweater with pockets,KaWaYi Women V Neck Lace Tank Top Summer Crochet Spaghetti Strap Cami Shirts,36628,https://www.amazon.com/dp/B07D7MSKZ5,1
Womens sweaters warm,Synthetic Wig Long Black Curly Wig for Black Women None Lace Front Wigs Glueless Natural Color Machine Made Wigs Attached High-Density Heat Resistant （27 inches ）,18018,https://www.amazon.com/dp/B08YWJ52X2,1
Kids t-shirts,"BOTANICAL THERAPY Soothing Baby Body Wash with Calendula, Witch Hazel Extract and Other Natural Botanical Ingredients, Great for Sensitive Skin and Eczema - 6.76 fl. oz.",932,https://www.amazon.com/dp/B078J18HQQ,1
Face sheet mask,ANKKO Lovely Coral Fleece Bowknot Bow Makeup Cosmetic Shower Elastic Hairband,464,https://www.amazon.com/dp/B012NC4H06,1
Matte foundation,Fix Soft Matte Foundation Stick NW25,22305,https://www.amazon.com/dp/B081J531TL,4
Bronzer powder,Icing Expert Retractable Kabuki Brush Girls Black None,3103,https://www.amazon.com/dp/B00OI684KA,2
Kids’ winter coat waterproof,Disney Cars Coat Set (Toddler)-Blue-4T,491805,https://www.amazon.com/dp/B00NNXWQVC,3
Knee high boots women,"NOLDARES Cowboy Boots for Women Low Heel Wedge Ankle Boots V Cutout Autumn Dressing Stacked Chunky Heel Short Booties, Ax Black",185245,https://www.amazon.com/dp/B0B68TMJGP,3
Eyebrow gel,Benefit Ka Brow! Creme-Gel Brow Color - Medium 03 (mini),12553,https://www.amazon.com/dp/B01H680GH0,4
Ripped jeans men,POTILI Women's Boyfriend Jeans Stretchy Ripped High Waisted Casual Loose Fit Distressed Denim Pants for Women,151727,https://www.amazon.com/dp/B0989T52DZ,1
White waterline eyeliner,"Magnetic Eyeliner and Magnetic Eyelashes,Waterproof Magnetic Eyeliner Set,Eyelashes With Natural Look,Easy to Wear,With Reusable Lashes (3 Styles)",21230,https://www.amazon.com/dp/B08CXPW4K7,2
Hydrating lip oil,"CHAP-LIP Lip Butter Lip Balm with Fruit Flavors, Cocoa Butter, Coconut Oil | Moisturizing Vitamin E & Total Hydration Treatment & Soothing Lip Therapy (24 Count - Tangerine)",1199,https://www.amazon.com/dp/B08FLM5STB,3
Makeup brush set,Josie Maran Escape To Morocco Holiday Hair & Body Beautifiers,293,https://www.amazon.com/dp/B00FG0SX9O,1
Bronzer powder,"DSE Lady Anti-Monkey Butt Powder, 6 Ounce",6942,https://www.amazon.com/dp/B0027JYB4I,1
Swim trunks,"iLH Clearance Necklace,Womens Owl Pendant Jewelry Cute Elephant Vintage Bohemian Charm Sweater Chain Romantic Gift",33461,https://www.amazon.com/dp/B0795MZBN4,1
Hiking boots for women,UDeBe Cute Hair Ties with Metal Flower Beads 12 Counts,3304,https://www.amazon.com/dp/B09JMPXGC2,1
Shampoo and conditioner set for curly hair,Moroccanoil Hydrations Essentials Holiday Gift Collection,23757,https://www.amazon.com/dp/B00OR0KLWQ,4
Gray baggy jeans,Winchester Thermal Tube Socks Gray 3 Pair Size: 10-13,62213,https://www.amazon.com/dp/B00GBFCTBG,1
Matte foundation,Mary Kay Timewise 3D Matte Foundation Beige C 220,16840,https://www.amazon.com/dp/B07XFQ5ZVZ,4
V-neck t-shirt,"Vedolay Women Short Sleeve Tops, Womens Leopard Print Stripe Cotton Tunic Top Shirt Casual Tees Pullover Blouse T Shirt",150313,https://www.amazon.com/dp/B086C7WLCY,3
Knee high boots women,Amlaiworld Thick Soles Fashion Women Summer Slipper Sandals Shoes Platform Shoes Beach Hole Shoes,479926,https://www.amazon.com/dp/B07NWMKNVR,1
Eyelash curler,"Heated Eyelash Curler,【2020 Upgraded】Ceramic Electric Eyelash Curler, USB Rechargeable Lash Curler with 3 Temperature Gears and LCD Display for Women Eyelashes Natural Curling (Pink)",22047,https://www.amazon.com/dp/B08L35BP36,4
Nail polish,"Nail Tape for Nail Art Stickers Decals,3D Self-Adhesive Glow in the Dark Butterfly Star Moon Flame Heart Nail Art Design Nail Art Sticker with 1 PCS Random Striping Tape Lines for Acrylic Nails Manicure(11 in 1)",258,https://www.amazon.com/dp/B0932Y49L4,2
Womens skinny jeans,Headbands with Buttons for Mask Nurses Boho Headbands for Women Knotted Turban Head Wraps Bandana Elastic Hair Band 4 Pack Flower,8347,https://www.amazon.com/dp/B08Q7TBVMS,1
Kids’ winter coat waterproof,MAYW Women Elegant Plus Size Wool Blend Over Coat Casual Lapel Slim Long Sleeve Fall Warm Mid-Long Jacket Coat Overwear,486899,https://www.amazon.com/dp/B09KCCKFMT,3
Makeup brush set,"Alpha Hydrox Sheer Silk Moisturizer SPF 15, 1 Ounce",583,https://www.amazon.com/dp/B000N9IQLS,1
Maxi dress,"Wispun Women Sexy Deep-V Long Sleeve Lace Maxi Dresses See-through Mullet Dress (L, White)",441849,https://www.amazon.com/dp/B01FX2I0YM,5
Cruelty-free makeup set,Cherimoya MAX Makeup Lip Polish bulk-12PCS SET (NUDE PEACH/STRAW),881,https://www.amazon.com/dp/B098W794X6,2
Matte pink lipstick,LA-Splash Cosmetics Lip Couture Lipstick (Waterproof) - Criminal,4933,https://www.amazon.com/dp/B00ZUI9U7G,3
Deodorant for sensitive skin,Dove Men+Care Antiperspirant for Men Minerals and Sage with 48-Hour Sweat and Body Odor Protection 2.7 oz (Packaging may vary),4840,https://www.amazon.com/dp/B01MRUQUE2,2
Cruelty-free makeup set,"Anime Makeup Brushes Set ,Kimetsu No Yaiba Cosplay Makeup Cosmetic Bag,Makeup Brush Set for Eyeshadow, Concealer, Foundation and Blusher (Kamado --02)",743,https://www.amazon.com/dp/B09HX2ZSVW,2
Liquid eyeliner,"TanzDom 10 Piece Hand Sanitizer Holder Keychain for Backpack, 30ml Leakproof Refillable Empty Travel Bottles with Flip Cap and Keychain Holder 1oz Container for Hand Sanitizer, Liquids Soap, Full Send",910,https://www.amazon.com/dp/B08K72B26Y,1
Womens sweaters warm,NA MCSPABWHR Short Mixed Brown Highlight Synthetic Straight Hair Short Bob Cute Middle Part Shoulder Length Fashion Wigs (highlight brown),7021,https://www.amazon.com/dp/B09K3QLMZ5,1
Sundress,"COCIDE Winter Hats for Women 4 PCs Pearl Knit Headbands for Girls Winter Warm Cable Knot Ear Warmer Thick Elastic Turban Head Wrap Hair Scarf Fuzzy Fleece Lined Hair Accessories for Gift (Pack of 4) (White, Grey, Brown, Black)",12478,https://www.amazon.com/dp/B08P87VG7W,1
Clear lip gloss,Rich & Dazzling High-Shine Sparkling Lip Gloss (Pretty Penny),14603,https://www.amazon.com/dp/B07N4DDF7K,3
Plumping lip gloss,Nouba Plumping Gloss Stick 409,1271,https://www.amazon.com/dp/B003CIYY5E,5
Platform heels,"Sandals for Women Platform, Cute Pearls Comfy Flatform Sandal Shoes Summer Beach Travel Roman Shoes",455333,https://www.amazon.com/dp/B0918JS18H,3
Sunscreen spf 50,"Ryxskin Ryx Skin Invisible Sunshield Sunscreen Anti-Blue Light Technology SPF 40 PA+++, 50ml, Small",191,https://www.amazon.com/dp/B09H61PN51,4
Gloves for women,SWSI Kit - Pet Grooming Glove With 4 Pack Hair Drain Clog Remover - Pet Hair Remover - Pet Massage Mitt - Grooming Glove for Cats,6827,https://www.amazon.com/dp/B07R22G8SP,2
Gray baggy jeans,Loreal Root Cover Up Spray Dark Blonde 2 Ounce (59ml) (2 Pack),10330,https://www.amazon.com/dp/B01EWDH0H6,1
Running shoes with cushions,Robeez Soft Soles Baby Dino Slip On With Socks (Infant/Toddler),185541,https://www.amazon.com/dp/B000VTXBE2,1
White waterline eyeliner,One Fine Line Micro Precision Eyeliner - Straight Spice by bareMinerals for Women - 0.002 oz Eyeliner,4461,https://www.amazon.com/dp/B07FSRRP9C,2
Swim trunks,"Cardinali Jewelry Swimming Necklace Adjustable Hypoallergenic, Safe-Nickel Free, No Poisonous Lead Or Cadmium",32530,https://www.amazon.com/dp/B01BFTV4BS,1
Face sheet mask,Buffing Granules Daily Exfoliating Cleanser - Scrub Away Dead Skin Cells & Stimulates Collagen Production by Newport Cosmeceuticals,68,https://www.amazon.com/dp/B07HPC9TLX,1
Clear lip gloss,"BURTS BEES Starry Night Lip Gloss, 1 EA",14725,https://www.amazon.com/dp/B00C7L1QYY,3
Hair repair oil,Lemon Freckle Bundle,13799,https://www.amazon.com/dp/B09Q3QXJ13,1
Eyebrow gel,Eyebrow Stamp one step Eyebrow Stencil Kit Eyebrow Stamp Power Shaping Kit Long Lasting Eyebrow Makeup Eyebrow Tools Powder Kit (Light Brown),8555,https://www.amazon.com/dp/B09GFWG44L,3
Eyelash curler,"Eyelash Growth Enhancer & Brow Serum for Long, Luscious Lashes and Eyebrows",23528,https://www.amazon.com/dp/B01CJYAVJY,2
Swim trunks,Set of 6 Ottoman Peshtemal Turkish Towel Pestemal Bath Hamam Peshtemal Yoga Unisex Towel Spa Sauna Beach Yacht Shawl Baby Care Shawl,17184,https://www.amazon.com/dp/B00GUGYA9U,1
Cruelty-free makeup set,"bemndful Plant-based Micellar Cleansing Water All-in-One Gentle Cleanser, Makeup Remover for All Skin Types, Alcohol Free, Cruelty Free, All Natural Ingredients (8 oz)",10457,https://www.amazon.com/dp/B0176PV46K,2
Face lotion with sunscreen,"Blush With Me Blusher Cubes by W7 - Set of 3 Blush, Bronzer, Highlighter and Contour Pressed Powder Palettes - A Gorgeous Spectrum of Pink, Peach and Bronzed Shades with Soft Makeup Applicator Brushes",149,https://www.amazon.com/dp/B01F7RF9G0,1
Organic lip balm,"Bee and You 100% Natural Moisturizing Lip Balm, Original Beeswax with Propolis + Raw Honey + Vitamin E + Shea Butter, 0.17 oz (5g)",9819,https://www.amazon.com/dp/B082TX27HZ,3
Hiking boots for women,TrousersWomenPantsSport Long Pants Athletic Workout Pants Tie-dyed Printed Loose Breathable Loose Sweatpants,3932,https://www.amazon.com/dp/B08ZD17ZHM,1
Makeup blender sponge,IN STOCK!! Usa seller silisponge molly cosmetics silicone sponge!,9030,https://www.amazon.com/dp/B01MXX8WJ7,3
Bronzer powder,"Revlon Powder Blush, 004 Wine Not, 1 Count",23143,https://www.amazon.com/dp/B01J38AQOY,2
Face lotion with sunscreen,Josie Maran Escape To Morocco Holiday Hair & Body Beautifiers,293,https://www.amazon.com/dp/B00FG0SX9O,1
Gray baggy jeans,"cffvdiz Womens Mid Rise Raw Hem Bootcut Jeans Plus Size, Distressed Baggy Straight Leg Flare Denim Pants Loose Fit, S-XXL",49026,https://www.amazon.com/dp/B09LCMSBT9,2
Organic lip balm,"Dr. Bronners Organic Moisture Lip Balm & Magic Massage Balm (Orange Ginger Lip Balm, 2 Pack)",2399,https://www.amazon.com/dp/B07MWFSW38,3
Maxi dress,Lock and Love WDR1390 Womens Print Contrast Sleeveless Empire Line Maxi Dress XXXL BLUE_NAVY,74037,https://www.amazon.com/dp/B06X6GZZYS,5
Pink purse crossbody,Cole Haan Jade Leather SWINGPACK Crossbody Bag,487875,https://www.amazon.com/dp/B079SS6MMV,2
Womens sweaters warm,Datework Women Peacock Flower Warps Clearance Items Best Friend Gifts Embroidered Lace Scarf,10708,https://www.amazon.com/dp/B01LKNGF1S,3
Sundress,"Womens Cotton Linen Pants,Casual Pocket Drawstring Elastic Waist Capri Pants Summer Loose Comfy Wide Leg Crop Pants",66539,https://www.amazon.com/dp/B097RR4SK7,1
Eyelash curler,Kiss Falscara Eyelash Wisps Lifting #03 (Pack of 3),4954,https://www.amazon.com/dp/B08P3TKRMJ,2
Leg warmers,Dealzip Inc Newest Baby Leg Warmers Boy's Girls' Womens Legging Tights 100% Cotton Cute Rainbow Warming Fleece Socks Infant Toddler Ruffle Lined Warmers Knitted High Kids Leg Warmers,403576,https://www.amazon.com/dp/B00PC8IKZ2,4
Nail polish,"China Glaze Matte Nail Polish, Cabana Fever 1601",476,https://www.amazon.com/dp/B079788PBL,5
Liquid eyeliner,Eufora Powder Lift Weightless Volume and Texture 0.75 oz,1183,https://www.amazon.com/dp/B005SU2HSK,1
Body spray,"(6 Pack) 8 Oz Plastic Jars with Lids, Clear Plastic Square Jars with Smooth Black Plastic Lids - 70mm - 240mL Volume by Grand Parfums - Empty 8 Oz Jars with Lids",95,https://www.amazon.com/dp/B0957TPWQJ,1
Makeup blender sponge,No-Blush Blender,780,https://www.amazon.com/dp/B06Y2GBQ3H,1
Setting spray,"CCbeauty Face Body Paint Oil 12 Colors Art Party Fancy SFX Halloween Make Up Kit，with 1 Fake Scab Blood,1 Stipple Sponge,10 Brushes and 10 Triangle Sponge Wedges",2504,https://www.amazon.com/dp/B07TD89Y2T,1
V-neck t-shirt,"Vedolay Womens Tops and Blouses, Women T-Shirt Short Sleeve Loose Tunic Tops Summer Loose Heart Print Graphic Blouse Tees",221562,https://www.amazon.com/dp/B085YBDDYN,2
Anti-aging night cream for sensitive skin,"No7 Pure Retinol Night Cream - Anti-Aging Collagen Peptides for Fine Lines & Wrinkles - Fragrance-Free, All Skin Types (1.69 fl oz)",6756,https://www.amazon.com/dp/B09JGLT4DB,4
Ripped jeans men,Jieson Overalls Jeans Shorts for Women High Waist Loose Fit Denim Shorts Sunflower Print Jumpsuit,205961,https://www.amazon.com/dp/B0913DQWBL,1
Womens sweaters warm,Womens Headband with Buttons for Face Mask Nurses Ear Saver Elastic Workout Hair Band Knotted Turban Head Wraps 4 Pack Solid,17224,https://www.amazon.com/dp/B08Q7N4XDT,1
Lightweight travel backpack,Betsey Johnson Clear Floral Backpack,173343,https://www.amazon.com/dp/B07BBSWPZS,3
Kids t-shirts,"SISITARIA 10 Pack Little Girls Headbands Hair Accessories, Cute Pastel Glitter Star Headwear Hairbands Hair Hoops for Kids Toddlers Girls (Pastel Star), multi",1707,https://www.amazon.com/dp/B09GG6YGLN,2
Running shoes with cushions,Skinners Minimalist Barefoot Sock Shoes for Kids | Ultra Portable & Lightweight Footwear,208873,https://www.amazon.com/dp/B07W4QN98Q,2
Frilly shorts,"ROYAL SMEELA Metallic Booty Shorts Rave Booty Shorts for Women Shiny Dance Shorts Hot Pants for Dancing, Festival, Costumes",64425,https://www.amazon.com/dp/B07SHBTX2V,3
White waterline eyeliner,"15Colors Multiuse Lip Liner Set, Silk Smooth Matte Lip Pen Eyeshadow Pencil Eye Liners for Women Gift,Halloween Cosplay Make UP Set with (Pencil Sharpener in)",1560,https://www.amazon.com/dp/B0B5L22RPL,4
Swim trunks,COPPEN Women Loafers Out Shoes Toe Platform Flat Heel Buckle Strap Walking Shoes,35042,https://www.amazon.com/dp/B07QYB92C3,1
Cardigan sweaters for women,Plus Size Jacket for Womens Long Trench Coat Colorful Print Oversized Outerwear Flared Sleeves Open Front Cardigan,404851,https://www.amazon.com/dp/B0BGLP8YNF,3
Matte pink lipstick,NICKA K LIPSTICK WITH VITAMIN E AQUA VERDE #998,16284,https://www.amazon.com/dp/B00JLPBIF6,3
Lightweight jacket for men,Metme 1920s Flapper Headband Art Deco Vintage Feather Headpiece Roaring 20s Great Gatsby Hair Costume Accessories for Women (Red Feather),448,https://www.amazon.com/dp/B07Y9GC7PF,1
Makeup remover wipes,"CCPT Matte Porelesss Liquid Foundation Set with Make up Sponge of Full Coverage,Soomthing BB Cream for All Skins-Ivory white",673,https://www.amazon.com/dp/B08D6GLYVW,1
Kids’ winter coat waterproof,5665 Mens Plaid Jacket V-Neck Sleeveless Formal Fashion Vest Waistcoat Business Dress Suit Vests for Wedding Blazer Vest,422267,https://www.amazon.com/dp/B09NCCT4V6,3
Cardigan sweater with pockets,Sexyshine Women's Casual Fall Knit Long Sleeve Tassels Irregular Loose Cardigan Pullover Striped Sweater Poncho,23852,https://www.amazon.com/dp/B07G854X4J,4
Frilly shorts,Women Yoga Shorts Pants Running Gym Workout Sexy Biker Short Butt Athletic Leggings Soft Active Sport Pocket Lightweight,131986,https://www.amazon.com/dp/B088ZR3Q86,3
Womens sweaters warm,"Eltron Shave Ease Cleaner, Lubricant, Sharpener, Sanitizer, 4oz",12816,https://www.amazon.com/dp/B00CQARQZO,1
Blush brush,Ofra Cosmetics Blush Charm 10 g,20447,https://www.amazon.com/dp/B08H5QF2H3,1
Nail polish,"Manicure Kit By Aoyuele Nail Clippers Set 13 in 1 Grooming Kit Stainless Steel Professional Pedicure Kit,Nail Tools with Travel Case",285,https://www.amazon.com/dp/B08N6Y564F,1
Long-lasting waterproof mascara,"Silk Fiber Eyelash Mascara ,with Eyebrow pencil, Eyeliner pencil ,Curling Thick,Waterproof Lasting Mascara for Eye Makeup Natural Voluminous Look 3 styles (Set 04)",9545,https://www.amazon.com/dp/B08TSSHFVY,4
Hiking boots for women,SANGAITIANFU 1 Pcs Foldable Outdoor Portable Travel Bucket Lightweight And Durable Foot Bathing Basin Collapsible Bucket Water Bag Laundry Basket Water Container,1212,https://www.amazon.com/dp/B07XPW1K1Q,1
White waterline eyeliner,"Ciaté London Stamp And Drag Liner Duo! Stamp And Eyeliner Double-Ended Pen! Wing Stamp Eyeliner With Precisely Pointed Tip! Perfect For Your Winged Eyeliner Look! Vegan, Gluten Free & Cruelty Free!",2647,https://www.amazon.com/dp/B085SZHSDQ,4
T-shirt dress women,Tootu Womens Festival Stripe Plus Size Blessed O-Neck Baseball T-Shirt,110989,https://www.amazon.com/dp/B077R66SXX,2
Long-lasting waterproof mascara,you better work! volume & curl mascara,11366,https://www.amazon.com/dp/B07NHTZPTD,3
Running shoes with cushions,New Balance 461,439234,https://www.amazon.com/dp/B0045P71NU,4
Makeup remover wipes,Tarte Shape Tape Powder 33S Medium Sand,361,https://www.amazon.com/dp/B07NZJVGJP,1
Matte foundation,Estee Lauder Double Wear Stay-in-Place Powder Foundation 3N1 Ivory Beige,10654,https://www.amazon.com/dp/B0BB9HNWT7,3
Kids’ winter coat waterproof,Napoo Clearance Women Beautiful Ultrathin Transparent Crystal Lace Elastic Short Socks,107554,https://www.amazon.com/dp/B076NK1MDK,2
Gray baggy jeans,"Kodaruber High Waist Wide Leg Denim Pants for Women,Fashion Boyfriend Oversized Baggy Jeans,Y2K Plus Size Loose Distressed Trousers Streetwear (D-Blue, S)",199371,https://www.amazon.com/dp/B09GFLK3D9,2
Body spray,12 Pack of Roll On Empty Glass Bottles for Essential Oils - Refillable Roller Color Roll On - Bulk - 30 ml 1 oz Pack of 12 -Clear Color,344,https://www.amazon.com/dp/B00XLT4QPW,1
Long-lasting waterproof mascara,"4D Silk Fiber Lash Mascara Black, Natural Waterproof Mascara Extra Long Lash,Thick Thickening and Lengthening, No Clumping, No Smudging, Lasting Voluminous Eyelashes Dramatic Extension Mascara",21763,https://www.amazon.com/dp/B086ST4W1C,4
Liquid eyeliner,"Organic Cooling Intimate Body Créme by Modern Love Essentials - Coconut Based, Organic, Natural - Flavored with Mint Essential Oils",1176,https://www.amazon.com/dp/B06XYT84QH,1
Kids t-shirts,INGALA PREMIUM Body Adhesive | Body Glue for Glitter Tattoos| Double Size: 0.5fl oz / 15ml | Hypoallergenic & Dermatologically Tested | Body Glue | Waterproof,1138,https://www.amazon.com/dp/B07WP4RQW6,1
Blush brush,No-Blush Blender,780,https://www.amazon.com/dp/B06Y2GBQ3H,1
Clear lip gloss,Bite Beauty Yaysayer Plumping Lip Gloss Cider Donut - shimmering golden cocoa,263,https://www.amazon.com/dp/B08K5JMSY2,3
Wool scarf,Scarf Aviator White - Accessory Costume,299879,https://www.amazon.com/dp/B003MHKO86,2
Plumping lip gloss,"Lip Plumper Gloss, Lip Care serum, Lip Enhancer Lipstick, Hydrating & Moisturizing Clear Plumping Fuller Lip Gloss, Reduce Fine Lines, 5ML",17544,https://www.amazon.com/dp/B08JTNPLBB,5
Anti-aging night cream for sensitive skin,"InfiniteAloe Gold Anti-Aging Formula - Organic Aloe Supported by Twelve Key Anti-Aging Ingredients to Deliver Younger Looking, Hydrated, Soft Skin (0.5 Oz.) A Part of the r�parneu Line of Products by IA",3879,https://www.amazon.com/dp/B08VF373NX,3
Liquid eyeliner,"Naturasil Natural Tinea Versicolor Treatment Soap With 10% Sulfur | Relieves Itching, Discoloration, & Discomfort | Also Helps to Relieve Candida & Onychomycosis | 113 grams each bar",1162,https://www.amazon.com/dp/B0813XZYZ1,1
Frilly shorts,"Hessimy Summer Shorts for Women,Womens Drawstring Elastic Waist Casual Summer Loose Beach Tie dye Shorts with Pockets",381214,https://www.amazon.com/dp/B091NTPV6X,3
Gloves for women,Conditioner by Fudge Cool Brunette Blue-Toning Conditioner 250ml,7880,https://www.amazon.com/dp/B07GXSWFPM,1
Setting spray,Complex Culture Press & Set Bronzer Brush,775,https://www.amazon.com/dp/B083Q4SQ4P,1
Matte foundation,"Farmasi Vfx Pro Camera Ready Foundation, Vanilla is, 30 ml./1 fl.oz. (01)",11419,https://www.amazon.com/dp/B07HKT6NLQ,3
Sundress,"IEason Women Dress, Women Casual Lace Sleeveless Beach Short Dress Tassel Mini Dress",72300,https://www.amazon.com/dp/B074HCHW7P,4
Lightweight travel backpack,Samsonite Spinner Wheeled Tote 403 448 116 (Blue),201398,https://www.amazon.com/dp/B000EPO5O8,2
Anti-aging night cream for sensitive skin,"Time Rewind BEST NIGHT CREAM for Anti Aging Skin Repair. Stimulates Collagen Growth to Reduce Deep Wrinkles, Fine Lines & Acne. Safer than Skin Injections. 2oz DOUBLE SIZE 2X Value For Women & Men",3971,https://www.amazon.com/dp/B00GGAP4GS,3
Swim trunks,"haoricu Women Bra, 2020 Women Hollow Translucent Underwear Black Lace Strap Lingerie Bra Tops Bustier",26692,https://www.amazon.com/dp/B08N1CMMQJ,1
Platform heels,Tribeca Women's Out Law Thong,246390,https://www.amazon.com/dp/B000OZZJY8,2
Casual blazer for men in slim fit style,Leif Nelson Men's Pullover Knitted Pullover Hoodie Pulli Basic Crew Neck Sweatshirt Longsleeve Sweater Slim Fit LN1755,406805,https://www.amazon.com/dp/B07BYS21BK,1
White waterline eyeliner,"Magnetic Eyelashes with Magnetic Eyeliner Kit, 5 Pairs of Reusable 3D Magnetic Lashes Pack With Tweezers Inside and Natural Look - No Glue Needed",5804,https://www.amazon.com/dp/B08CHCFX7N,2
Deodorant for sensitive skin,Degree Just Dance Antiperspirant Deodorant Stick 2.6 oz (Pack of 3) B,3318,https://www.amazon.com/dp/B00PML48JQ,2
Sunscreen spf 50,"Aveeno Positively Radiant Daily Face Moisturizer Broad Spectrum SPF 30, 2.3 Fl. Oz. (Pack of 12)",14238,https://www.amazon.com/dp/B00VU0I1ZK,3
Wool scarf,"RTZAT Ankle Running Socks, 50% Merino Wool 3 Pairs Anti Blister Comfort Seamless Toe Athletic No Show Running Socks for Men and Women,3 Pairs,Dark Grey, Small",361541,https://www.amazon.com/dp/B097T5HKDB,1
Hair repair oil,by Deys Medical Stores Pvt Ltd Keo Karpin Hair Oil (strong roots and Silky Hair) by Deys Medical Stores Pvt Ltd,928,https://www.amazon.com/dp/B013M6LNJU,3
Liquid eyeliner,Sparkle & Co. Solidify – #3: Drying Liquid,1001,https://www.amazon.com/dp/B07BK8FKHT,2
Hiking boots for women,"Violet Love Womens Yoga Headbands - Star Signs Fashion Print Pattern Couture Headband, Best Non-Slip Sport Headbands for Women, Girls, Men, Walking, Exercise, Running, Gym, Sports - Capricorn",377,https://www.amazon.com/dp/B07C53CP1Q,2
Leg warmers,Spring Fever Boot Socks with Lace Trim Cute Leg Warmers(Beige),33839,https://www.amazon.com/dp/B00OKA2RDE,4
Cardigan sweater with pockets,Romoory Womens Henley Sweaters Scoop Neck Long Sleeves Ribbed Knit Slim Fitted Pullover Shirts,34620,https://www.amazon.com/dp/B0B631K68N,3
Body spray,Microcurrent Facial Roller Massager V Shape Face Massager Body Slim Reduce Wrinkle Firm Body Tightening Improve Face,303,https://www.amazon.com/dp/B08S3DFHW6,1
Ripped jeans men,Women'S Plaid Shacket Flannel Button Down Casual Short Jacket Shirt,102176,https://www.amazon.com/dp/B0B5KTGT23,1
Knee high boots women,2020 New Arch Support Boots Women's Boots Leather Comfortable Damping Shoes Side Zipper Platform Wedge Booties,315345,https://www.amazon.com/dp/B07YS57MMP,3
Hydrating face serum,"HealSmart 5 Pack Facial Mask Intensive 72 Hour Deep Hydrating & Instant Brightening Face Mask Sheet Improve Skin Clarity and Radiance, for All Skin Types, High Capacity, Made in Korea",13234,https://www.amazon.com/dp/B0CCSW2DL9,4
Pink purse crossbody,Jessica Simpson Vanessa Camera Xbody,32489,https://www.amazon.com/dp/B07G2DLZGL,4
Setting spray,Ear Piercing Earrings Gold 6 Pairs Of 4mm Colored Pearl 16ga Studex Studs Hypoallergenic ear piercing gun kit cartilage earring for women,1584,https://www.amazon.com/dp/B00P9U2T8M,1
Hiking boots for women,Koishu Dog Paw Cleaner with Pet Nail Clippers Pet Shedding Grooming set 360º Portable Self-Cleaning Washer Cup Muddy Paws Pet Foot Cleaning Brush Cleaner For Large Dogs (Blue+towel),5042,https://www.amazon.com/dp/B09MN3R231,1
Body spray,Technic Highlights Stick Cream Highlighter 7.3g-Bronze,123,https://www.amazon.com/dp/B01C5K7JYM,1
Leather jacket men,hhaappyy Cloak Coat for Men Winter Warm Gothic Wool Faux Fur Collar Long Cape Cloak Vintage Game of Thrones Fleece Jacket,105693,https://www.amazon.com/dp/B0B8SSQZ59,2
T-shirt dress women,POTO Women Maxi Dresses Summer Boho Sleeveless Tank Dress Vintage Print Kaftan Casual Swing Long Dresses with Pockets,464205,https://www.amazon.com/dp/B08Z89G9HZ,3
Maxi dress,"Beachcoco Women's Maternity Comfortable Printed Maxi Tube Dress (L, Taupe)",186059,https://www.amazon.com/dp/B00VLFKHV0,5
Maxi dress,"MOOKO Halloween Tops for Women Plus Size Long Sleeve Retro Witch Costume T Shirt Vintage Medieval Cosplay Dress Blouses (Red, 4X-Large)",453358,https://www.amazon.com/dp/B09GVDLHP1,2
Gloves for women,"3PCS Deep Exfoliating Gloves for Body Face Back, Double Sided Exfoliator Scrubber Mitts, Bath Shower Remove Dead Skin Mitten Dry Skin Treatment SPA Massage Exfoliator Mitt",1935,https://www.amazon.com/dp/B07DFY38PG,3
V-neck t-shirt,Haola Women's Summer Loose Fit V Neck Short Sleeve T-Shirt Dress Juniors Casual Shirts Top Blue L,326228,https://www.amazon.com/dp/B083R1YTPS,4
Blush brush,12 Classic Color Elegant Blush Set,21837,https://www.amazon.com/dp/B00BMW24TU,1
Deodorant for sensitive skin,Native Deodorant Mint Cookie Cupcake Paraben Aluminum Free 2.65 oz,129,https://www.amazon.com/dp/B09PVNW774,4
Setting spray,Silver Mini 3mm November Birthstone Ear Piercing Earrings Hypoallergenic Studex System 75,670,https://www.amazon.com/dp/B00P1M9TQS,1
Makeup brush set,Eyeliner Stamp Double-sided Liquid Winged Eye Liner Pen Waterproof Smudgeproof Long Lasting Wing Original Eyeliner Pen,753,https://www.amazon.com/dp/B07F7DHD7Z,2
Liquid eyeliner,Jeffree Star Cosmetics Velour Liquid Lipstick - Cherry Wet,115,https://www.amazon.com/dp/B07DZ1Y5TN,2
Cardigan sweaters for women,"JEGULV Winter Coats for Men Casual Zip Up Hoodie Lined Thick Fleece Jackets Plus Size Mid Long Cardigans Outwear Black, X-Large",225075,https://www.amazon.com/dp/B09LH4K2NX,1
